Jahr,Rubrik,Energietraeger,TJ
2020,Nichtenergetischer Verbrauch,Rohöl,keine Daten verfügbar
2020,Nichtenergetischer Verbrauch,Uebrige erneuerbare Energien,keine Daten verfügbar
2020,Nichtenergetischer Verbrauch,Wasserkraft,keine Daten verfügbar
2021,Bruttoverbrauch,Elektrizität,8690
2021,Bruttoverbrauch,Erdölprodukte,267330
2021,Bruttoverbrauch,Fernwärme,keine Daten verfügbar
2021,Bruttoverbrauch,Gas,129750
2021,Bruttoverbrauch,Holzenergie,53010
2021,Bruttoverbrauch,Kernbrennstoffe,202150
2021,Bruttoverbrauch,Kohle,3700
2021,Bruttoverbrauch,Müll und Industrieabfälle,60490
2021,Bruttoverbrauch,Rohöl,101540
2021,Bruttoverbrauch,Uebrige erneuerbare Energien,47860
2021,Bruttoverbrauch,Wasserkraft,142200
2021,"Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen",Elektrizität,-30650
2021,"Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen",Erdölprodukte,-5040
2021,"Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen",Fernwärme,-2730
2021,"Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen",Gas,-160
2021,"Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen",Holzenergie,keine Daten verfügbar
2021,"Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen",Kernbrennstoffe,keine Daten verfügbar
2021,"Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen",Kohle,keine Daten verfügbar
2021,"Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen",Müll und Industrieabfälle,keine Daten verfügbar
2021,"Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen",Rohöl,keine Daten verfügbar
2021,"Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen",Uebrige erneuerbare Energien,keine Daten verfügbar
2021,"Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen",Wasserkraft,keine Daten verfügbar
2021,Endverbrauch - Dienstleistungen,Elektrizität,57790
2021,Endverbrauch - Dienstleistungen,Erdölprodukte,31070
2021,Endverbrauch - Dienstleistungen,Fernwärme,5630
2021,Endverbrauch - Dienstleistungen,Gas,26330
2021,Endverbrauch - Dienstleistungen,Holzenergie,11860
2021,Endverbrauch - Dienstleistungen,Kernbrennstoffe,keine Daten verfügbar
2021,Endverbrauch - Dienstleistungen,Kohle,0
2021,Endverbrauch - Dienstleistungen,Müll und Industrieabfälle,280
2021,Endverbrauch - Dienstleistungen,Rohöl,keine Daten verfügbar
2021,Endverbrauch - Dienstleistungen,Uebrige erneuerbare Energien,4050
2021,Endverbrauch - Dienstleistungen,Wasserkraft,keine Daten verfügbar
2021,Endverbrauch - Haushalte,Elektrizität,72620
2021,Endverbrauch - Haushalte,Erdölprodukte,66130
2021,Endverbrauch - Haushalte,Fernwärme,9600
2021,Endverbrauch - Haushalte,Gas,53340
2021,Endverbrauch - Haushalte,Holzenergie,19960
2021,Endverbrauch - Haushalte,Kernbrennstoffe,keine Daten verfügbar
2021,Endverbrauch - Haushalte,Kohle,100
2021,Endverbrauch - Haushalte,Müll und Industrieabfälle,0
2021,Endverbrauch - Haushalte,Rohöl,keine Daten verfügbar
2021,Endverbrauch - Haushalte,Uebrige erneuerbare Energien,19850
2021,Endverbrauch - Haushalte,Wasserkraft,keine Daten verfügbar
2021,Endverbrauch - Industrie,Elektrizität,63140
2021,Endverbrauch - Industrie,Erdölprodukte,11840
2021,Endverbrauch - Industrie,Fernwärme,7860
2021,Endverbrauch - Industrie,Gas,39690
2021,Endverbrauch - Industrie,Holzenergie,13930
2021,Endverbrauch - Industrie,Kernbrennstoffe,keine Daten verfügbar
2021,Endverbrauch - Industrie,Kohle,3600
2021,Endverbrauch - Industrie,Müll und Industrieabfälle,12100
2021,Endverbrauch - Industrie,Rohöl,keine Daten verfügbar
2021,Endverbrauch - Industrie,Uebrige erneuerbare Energien,2080
2021,Endverbrauch - Industrie,Wasserkraft,keine Daten verfügbar
2021,Endverbrauch - Statistische Differenz inkl. Landwirtschaft,Elektrizität,3470
2021,Endverbrauch - Statistische Differenz inkl. Landwirtschaft,Erdölprodukte,2670
2021,Endverbrauch - Statistische Differenz inkl. Landwirtschaft,Fernwärme,0
2021,Endverbrauch - Statistische Differenz inkl. Landwirtschaft,Gas,2480
2021,Endverbrauch - Statistische Differenz inkl. Landwirtschaft,Holzenergie,1150
2021,Endverbrauch - Statistische Differenz inkl. Landwirtschaft,Kernbrennstoffe,keine Daten verfügbar
2021,Endverbrauch - Statistische Differenz inkl. Landwirtschaft,Kohle,0
2021,Endverbrauch - Statistische Differenz inkl. Landwirtschaft,Müll und Industrieabfälle,0
2021,Endverbrauch - Statistische Differenz inkl. Landwirtschaft,Rohöl,keine Daten verfügbar
2021,Endverbrauch - Statistische Differenz inkl. Landwirtschaft,Uebrige erneuerbare Energien,540
2021,Endverbrauch - Statistische Differenz inkl. Landwirtschaft,Wasserkraft,keine Daten verfügbar
2021,Endverbrauch - Total,Elektrizität,209210
2021,Endverbrauch - Total,Erdölprodukte,344920
2021,Endverbrauch - Total,Fernwärme,23090
2021,Endverbrauch - Total,Gas,122500
2021,Endverbrauch - Total,Holzenergie,46900
2021,Endverbrauch - Total,Kernbrennstoffe,keine Daten verfügbar
2021,Endverbrauch - Total,Kohle,3700
2021,Endverbrauch - Total,Müll und Industrieabfälle,12380
2021,Endverbrauch - Total,Rohöl,keine Daten verfügbar
2021,Endverbrauch - Total,Uebrige erneuerbare Energien,33110
2021,Endverbrauch - Total,Wasserkraft,keine Daten verfügbar
2021,Endverbrauch - Verkehr,Elektrizität,12190
2021,Endverbrauch - Verkehr,Erdölprodukte,233210
2021,Endverbrauch - Verkehr,Fernwärme,keine Daten verfügbar
2021,Endverbrauch - Verkehr,Gas,660
2021,Endverbrauch - Verkehr,Holzenergie,keine Daten verfügbar
2021,Endverbrauch - Verkehr,Kernbrennstoffe,keine Daten verfügbar
2021,Endverbrauch - Verkehr,Kohle,keine Daten verfügbar
2021,Endverbrauch - Verkehr,Müll und Industrieabfälle,keine Daten verfügbar
2021,Endverbrauch - Verkehr,Rohöl,keine Daten verfügbar
2021,Endverbrauch - Verkehr,Uebrige erneuerbare Energien,6590
2021,Endverbrauch - Verkehr,Wasserkraft,keine Daten verfügbar
2021,Energieumwandlung - Diverse Erneuerbare,Elektrizität,13920
2021,Energieumwandlung - Diverse Erneuerbare,Erdölprodukte,keine Daten verfügbar
2021,Energieumwandlung - Diverse Erneuerbare,Fernwärme,0
2021,Energieumwandlung - Diverse Erneuerbare,Gas,1330
2021,Energieumwandlung - Diverse Erneuerbare,Holzenergie,-2480
2021,Energieumwandlung - Diverse Erneuerbare,Kernbrennstoffe,keine Daten verfügbar
2021,Energieumwandlung - Diverse Erneuerbare,Kohle,keine Daten verfügbar
2021,Energieumwandlung - Diverse Erneuerbare,Müll und Industrieabfälle,keine Daten verfügbar
2021,Energieumwandlung - Diverse Erneuerbare,Rohöl,keine Daten verfügbar
2021,Energieumwandlung - Diverse Erneuerbare,Uebrige erneuerbare Energien,-14750
2021,Energieumwandlung - Diverse Erneuerbare,Wasserkraft,keine Daten verfügbar
2021,Energieumwandlung - Gaswerke,Elektrizität,keine Daten verfügbar
2021,Energieumwandlung - Gaswerke,Erdölprodukte,keine Daten verfügbar
2021,Energieumwandlung - Gaswerke,Fernwärme,keine Daten verfügbar
2021,Energieumwandlung - Gaswerke,Gas,0
2021,Energieumwandlung - Gaswerke,Holzenergie,keine Daten verfügbar
2021,Energieumwandlung - Gaswerke,Kernbrennstoffe,keine Daten verfügbar
2021,Energieumwandlung - Gaswerke,Kohle,keine Daten verfügbar
2021,Energieumwandlung - Gaswerke,Müll und Industrieabfälle,keine Daten verfügbar
2021,Energieumwandlung - Gaswerke,Rohöl,keine Daten verfügbar
2021,Energieumwandlung - Gaswerke,Uebrige erneuerbare Energien,keine Daten verfügbar
2021,Energieumwandlung - Gaswerke,Wasserkraft,keine Daten verfügbar
2021,Energieumwandlung - Kernkraftwerke,Elektrizität,66710
2021,Energieumwandlung - Kernkraftwerke,Erdölprodukte,keine Daten verfügbar
2021,Energieumwandlung - Kernkraftwerke,Fernwärme,1520
2021,Energieumwandlung - Kernkraftwerke,Gas,keine Daten verfügbar
2021,Energieumwandlung - Kernkraftwerke,Holzenergie,keine Daten verfügbar
2021,Energieumwandlung - Kernkraftwerke,Kernbrennstoffe,-202150
2021,Energieumwandlung - Kernkraftwerke,Kohle,keine Daten verfügbar
2021,Energieumwandlung - Kernkraftwerke,Müll und Industrieabfälle,keine Daten verfügbar
2021,Energieumwandlung - Kernkraftwerke,Rohöl,keine Daten verfügbar
2021,Energieumwandlung - Kernkraftwerke,Uebrige erneuerbare Energien,keine Daten verfügbar
2021,Energieumwandlung - Kernkraftwerke,Wasserkraft,keine Daten verfügbar
2021,Energieumwandlung - Raffinerien,Elektrizität,keine Daten verfügbar
2021,Energieumwandlung - Raffinerien,Erdölprodukte,101540
2021,Energieumwandlung - Raffinerien,Fernwärme,keine Daten verfügbar
2021,Energieumwandlung - Raffinerien,Gas,keine Daten verfügbar
2021,Energieumwandlung - Raffinerien,Holzenergie,keine Daten verfügbar
2021,Energieumwandlung - Raffinerien,Kernbrennstoffe,keine Daten verfügbar
2021,Energieumwandlung - Raffinerien,Kohle,keine Daten verfügbar
2021,Energieumwandlung - Raffinerien,Müll und Industrieabfälle,keine Daten verfügbar
2021,Energieumwandlung - Raffinerien,Rohöl,-101540
2021,Energieumwandlung - Raffinerien,Uebrige erneuerbare Energien,keine Daten verfügbar
2021,Energieumwandlung - Raffinerien,Wasserkraft,keine Daten verfügbar
2021,Energieumwandlung - Wasserkraftwerke,Elektrizität,142200
2021,Energieumwandlung - Wasserkraftwerke,Erdölprodukte,keine Daten verfügbar
2021,Energieumwandlung - Wasserkraftwerke,Fernwärme,keine Daten verfügbar
2021,Energieumwandlung - Wasserkraftwerke,Gas,keine Daten verfügbar
2021,Energieumwandlung - Wasserkraftwerke,Holzenergie,keine Daten verfügbar
2021,Energieumwandlung - Wasserkraftwerke,Kernbrennstoffe,keine Daten verfügbar
2021,Energieumwandlung - Wasserkraftwerke,Kohle,keine Daten verfügbar
2021,Energieumwandlung - Wasserkraftwerke,Müll und Industrieabfälle,keine Daten verfügbar
2021,Energieumwandlung - Wasserkraftwerke,Rohöl,keine Daten verfügbar
2021,Energieumwandlung - Wasserkraftwerke,Uebrige erneuerbare Energien,keine Daten verfügbar
2021,Energieumwandlung - Wasserkraftwerke,Wasserkraft,-142200
2021,"Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke",Elektrizität,8340
2021,"Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke",Erdölprodukte,-420
2021,"Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke",Fernwärme,24300
2021,"Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke",Gas,-8420
2021,"Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke",Holzenergie,-3630
2021,"Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke",Kernbrennstoffe,keine Daten verfügbar
2021,"Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke",Kohle,0
2021,"Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke",Müll und Industrieabfälle,-48110
2021,"Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke",Rohöl,keine Daten verfügbar
2021,"Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke",Uebrige erneuerbare Energien,keine Daten verfügbar
2021,"Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke",Wasserkraft,keine Daten verfügbar
2021,Export,Elektrizität,-104830
2021,Export,Erdölprodukte,-15550
2021,Export,Fernwärme,keine Daten verfügbar
2021,Export,Gas,keine Daten verfügbar
2021,Export,Holzenergie,-90
2021,Export,Kernbrennstoffe,keine Daten verfügbar
2021,Export,Kohle,keine Daten verfügbar
2021,Export,Müll und Industrieabfälle,keine Daten verfügbar
2021,Export,Rohöl,keine Daten verfügbar
2021,Export,Uebrige erneuerbare Energien,0
2021,Export,Wasserkraft,keine Daten verfügbar
2021,Import,Elektrizität,113520
2021,Import,Erdölprodukte,259830
2021,Import,Fernwärme,keine Daten verfügbar
2021,Import,Gas,129750
2021,Import,Holzenergie,1880
2021,Import,Kernbrennstoffe,202150
2021,Import,Kohle,3720
2021,Import,Müll und Industrieabfälle,keine Daten verfügbar
2021,Import,Rohöl,100940
2021,Import,Uebrige erneuerbare Energien,6270
2021,Import,Wasserkraft,keine Daten verfügbar
2021,Inlandproduktion,Elektrizität,keine Daten verfügbar
2021,Inlandproduktion,Erdölprodukte,0
2021,Inlandproduktion,Fernwärme,keine Daten verfügbar
2021,Inlandproduktion,Gas,keine Daten verfügbar
2021,Inlandproduktion,Holzenergie,51220
2021,Inlandproduktion,Kernbrennstoffe,keine Daten verfügbar
2021,Inlandproduktion,Kohle,0
2021,Inlandproduktion,Müll und Industrieabfälle,60490
2021,Inlandproduktion,Rohöl,keine Daten verfügbar
2021,Inlandproduktion,Uebrige erneuerbare Energien,41590
2021,Inlandproduktion,Wasserkraft,142200
2021,Lagerveränderung,Elektrizität,keine Daten verfügbar
2021,Lagerveränderung,Erdölprodukte,23050
2021,Lagerveränderung,Fernwärme,keine Daten verfügbar
2021,Lagerveränderung,Gas,keine Daten verfügbar
2021,Lagerveränderung,Holzenergie,keine Daten verfügbar
2021,Lagerveränderung,Kernbrennstoffe,keine Daten verfügbar
2021,Lagerveränderung,Kohle,-20
2021,Lagerveränderung,Müll und Industrieabfälle,keine Daten verfügbar
2021,Lagerveränderung,Rohöl,600
2021,Lagerveränderung,Uebrige erneuerbare Energien,keine Daten verfügbar
2021,Lagerveränderung,Wasserkraft,keine Daten verfügbar
2021,Nichtenergetischer Verbrauch,Elektrizität,keine Daten verfügbar
2021,Nichtenergetischer Verbrauch,Erdölprodukte,-18490
2021,Nichtenergetischer Verbrauch,Fernwärme,keine Daten verfügbar
2021,Nichtenergetischer Verbrauch,Gas,keine Daten verfügbar
2021,Nichtenergetischer Verbrauch,Holzenergie,keine Daten verfügbar
2021,Nichtenergetischer Verbrauch,Kernbrennstoffe,keine Daten verfügbar
2021,Nichtenergetischer Verbrauch,Kohle,keine Daten verfügbar
2021,Nichtenergetischer Verbrauch,Müll und Industrieabfälle,keine Daten verfügbar
2021,Nichtenergetischer Verbrauch,Rohöl,keine Daten verfügbar
2021,Nichtenergetischer Verbrauch,Uebrige erneuerbare Energien,keine Daten verfügbar
2021,Nichtenergetischer Verbrauch,Wasserkraft,keine Daten verfügbar
2022,Bruttoverbrauch,Elektrizität,12180
2022,Bruttoverbrauch,Erdölprodukte,240010
2022,Bruttoverbrauch,Fernwärme,keine Daten verfügbar
2022,Bruttoverbrauch,Gas,106720
2022,Bruttoverbrauch,Holzenergie,47710
2022,Bruttoverbrauch,Kernbrennstoffe,252140
2022,Bruttoverbrauch,Kohle,3850
2022,Bruttoverbrauch,Müll und Industrieabfälle,58540
2022,Bruttoverbrauch,Rohöl,132710
2022,Bruttoverbrauch,Uebrige erneuerbare Energien,50920
2022,Bruttoverbrauch,Wasserkraft,120600
2022,"Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen",Elektrizität,-35480
2022,"Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen",Erdölprodukte,-6320
2022,"Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen",Fernwärme,-2350
2022,"Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen",Gas,-130
2022,"Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen",Holzenergie,keine Daten verfügbar
2022,"Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen",Kernbrennstoffe,keine Daten verfügbar
2022,"Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen",Kohle,keine Daten verfügbar
2022,"Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen",Müll und Industrieabfälle,keine Daten verfügbar
2022,"Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen",Rohöl,keine Daten verfügbar
2022,"Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen",Uebrige erneuerbare Energien,keine Daten verfügbar
2022,"Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen",Wasserkraft,keine Daten verfügbar
2022,Endverbrauch - Dienstleistungen,Elektrizität,57040
2022,Endverbrauch - Dienstleistungen,Erdölprodukte,25730
2022,Endverbrauch - Dienstleistungen,Fernwärme,5070
2022,Endverbrauch - Dienstleistungen,Gas,20250
2022,Endverbrauch - Dienstleistungen,Holzenergie,10230
2022,Endverbrauch - Dienstleistungen,Kernbrennstoffe,keine Daten verfügbar
2022,Endverbrauch - Dienstleistungen,Kohle,0
2022,Endverbrauch - Dienstleistungen,Müll und Industrieabfälle,270
2022,Endverbrauch - Dienstleistungen,Rohöl,keine Daten verfügbar
2022,Endverbrauch - Dienstleistungen,Uebrige erneuerbare Energien,3920
2022,Endverbrauch - Dienstleistungen,Wasserkraft,keine Daten verfügbar
2022,Endverbrauch - Haushalte,Elektrizität,69680
2022,Endverbrauch - Haushalte,Erdölprodukte,51320
2022,Endverbrauch - Haushalte,Fernwärme,8520
2022,Endverbrauch - Haushalte,Gas,45550
2022,Endverbrauch - Haushalte,Holzenergie,17140
2022,Endverbrauch - Haushalte,Kernbrennstoffe,keine Daten verfügbar
2022,Endverbrauch - Haushalte,Kohle,50
2022,Endverbrauch - Haushalte,Müll und Industrieabfälle,0
2022,Endverbrauch - Haushalte,Rohöl,keine Daten verfügbar
2022,Endverbrauch - Haushalte,Uebrige erneuerbare Energien,19050
2022,Endverbrauch - Haushalte,Wasserkraft,keine Daten verfügbar
2022,Endverbrauch - Industrie,Elektrizität,62310
2022,Endverbrauch - Industrie,Erdölprodukte,11610
2022,Endverbrauch - Industrie,Fernwärme,7770
2022,Endverbrauch - Industrie,Gas,33100
2022,Endverbrauch - Industrie,Holzenergie,12920
2022,Endverbrauch - Industrie,Kernbrennstoffe,keine Daten verfügbar
2022,Endverbrauch - Industrie,Kohle,3800
2022,Endverbrauch - Industrie,Müll und Industrieabfälle,12010
2022,Endverbrauch - Industrie,Rohöl,keine Daten verfügbar
2022,Endverbrauch - Industrie,Uebrige erneuerbare Energien,2030
2022,Endverbrauch - Industrie,Wasserkraft,keine Daten verfügbar
2022,Endverbrauch - Statistische Differenz inkl. Landwirtschaft,Elektrizität,3430
2022,Endverbrauch - Statistische Differenz inkl. Landwirtschaft,Erdölprodukte,2120
2022,Endverbrauch - Statistische Differenz inkl. Landwirtschaft,Fernwärme,0
2022,Endverbrauch - Statistische Differenz inkl. Landwirtschaft,Gas,1830
2022,Endverbrauch - Statistische Differenz inkl. Landwirtschaft,Holzenergie,980
2022,Endverbrauch - Statistische Differenz inkl. Landwirtschaft,Kernbrennstoffe,keine Daten verfügbar
2022,Endverbrauch - Statistische Differenz inkl. Landwirtschaft,Kohle,0
2022,Endverbrauch - Statistische Differenz inkl. Landwirtschaft,Müll und Industrieabfälle,0
2022,Endverbrauch - Statistische Differenz inkl. Landwirtschaft,Rohöl,keine Daten verfügbar
2022,Endverbrauch - Statistische Differenz inkl. Landwirtschaft,Uebrige erneuerbare Energien,530
2022,Endverbrauch - Statistische Differenz inkl. Landwirtschaft,Wasserkraft,keine Daten verfügbar
2022,Endverbrauch - Total,Elektrizität,205310
2022,Endverbrauch - Total,Erdölprodukte,347090
2022,Endverbrauch - Total,Fernwärme,21360
2022,Endverbrauch - Total,Gas,101650
2022,Endverbrauch - Total,Holzenergie,41270
2022,Endverbrauch - Total,Kernbrennstoffe,keine Daten verfügbar
2022,Endverbrauch - Total,Kohle,3850
2022,Endverbrauch - Total,Müll und Industrieabfälle,12280
2022,Endverbrauch - Total,Rohöl,keine Daten verfügbar
2022,Endverbrauch - Total,Uebrige erneuerbare Energien,32260
